id,cluster
519582370341196471,cluster_13
5305641697928282918,cluster_13
5455058455867729771,cluster_13
5534722616232182253,cluster_13
5535144346560707254,cluster_13
5544347176882956623,cluster_13
5552142725798828542,cluster_13
5667285801276182984,cluster_13
5818023059573036988,cluster_13
6173298721975082132,cluster_13
6314457533775617157,cluster_13
6371427832760467146,cluster_13
6474636969513615162,cluster_13
6565620495815704390,cluster_13
6599302745766276118,cluster_13
6602276891785643670,cluster_13
6642237340738064651,cluster_13
6666233922924855804,cluster_13
669033896523470482,cluster_13
6884874407896902403,cluster_13
698074682035537213,cluster_13
6993860646206883120,cluster_13
7053765646861989866,cluster_13
7064827183227119772,cluster_13
7168421413040801808,cluster_13
7245258323467228171,cluster_13
7409314670656292674,cluster_13
7507259976404919318,cluster_13
7536497400775270496,cluster_13
7726252359331514120,cluster_13
7728003389609784127,cluster_13
7807413941115157530,cluster_13
7912836567495754725,cluster_13
7915634937575242265,cluster_13
8115546014757469969,cluster_13
8172174123635381587,cluster_13
8294691974632180282,cluster_13
8324373745893212160,cluster_13
8488427178382591958,cluster_13
8589244008580731378,cluster_13
8670328374389149860,cluster_13
8715657159705121655,cluster_13
8750514759583991667,cluster_13
8760321949284960327,cluster_13
8805991622865848021,cluster_13
883093839228713346,cluster_13
8952536124125316794,cluster_13
8955874342213678087,cluster_13
899816972927409923,cluster_13
9015890249972456042,cluster_13
9166378520143922798,cluster_13
9224157307303634576,cluster_13
9390148902175130073,cluster_13
9464354099902763517,cluster_13
9563321460571057440,cluster_13
9644644833151751896,cluster_13
9656063617720876264,cluster_13
9730065085814348984,cluster_13
9962171029342103198,cluster_13
9968885446569436202,cluster_13
10034701355458161374,cluster_14
10068658462201421253,cluster_14
10167281261326785845,cluster_14
10168355229603548013,cluster_14
10212446992320167940,cluster_14
10419942069842596528,cluster_14
10693935720611251430,cluster_14
1071434776534258354,cluster_14
10742135208072031975,cluster_14
10805202681994114703,cluster_14
10841011144092027625,cluster_14
10867601690216522713,cluster_14
11024349036793147294,cluster_14
11205644469166030718,cluster_14
11299420401615824467,cluster_14
11338098773237743237,cluster_14
11422201562188641805,cluster_14
11454186441060468207,cluster_14
11554350345589565670,cluster_14
11620614660485506433,cluster_14
1187241559743869813,cluster_14
1188551834639041329,cluster_14
11997939559871779544,cluster_14
12442746614238530984,cluster_14
12710236979888213504,cluster_14
12777487760170484796,cluster_14
1278855921483931557,cluster_14
12897457947012239070,cluster_14
12980219967268439695,cluster_14
13146285988133830156,cluster_14
13155610386482068810,cluster_14
13357887802719671842,cluster_14
13409896401550352532,cluster_14
13423845129930452175,cluster_14
13554796294275223442,cluster_14
13761674305823005859,cluster_14
13884557127553072111,cluster_14
14401782931810505720,cluster_14
1441187268272350799,cluster_14
14517464333634309792,cluster_14
14539088499793528572,cluster_14
14562240355074149183,cluster_14
15340115785035529225,cluster_14
15344670714433956622,cluster_14
15507101762549755377,cluster_14
15570275905045009701,cluster_14
1563399331744812640,cluster_14
15731307064305979325,cluster_14
15816442144271757524,cluster_14
1593269656046491784,cluster_14
16117717981750949679,cluster_14
16141798881628445261,cluster_14
16407191163245327718,cluster_14
16515029693595504869,cluster_14
16574038186631444668,cluster_14
16657074074193177099,cluster_14
16745170875177286875,cluster_14
16754457095506960771,cluster_14
1693337165633365419,cluster_14
16967784380283799109,cluster_14
17004714541843675543,cluster_14
17347631358345407980,cluster_14
17424316755842863787,cluster_14
17506716258665697176,cluster_14
17524973806096451161,cluster_14
1806958453767246853,cluster_14
1901999277624612211,cluster_14
2229297445545243595,cluster_14
2373226713079084265,cluster_14
2407574210469530010,cluster_14
2450679497836151627,cluster_14
2502879711149489707,cluster_14
2900548405419746933,cluster_14
2989502728935528189,cluster_14
3293233861143200909,cluster_14
3468418602722623919,cluster_14
3642062056493143982,cluster_14
3785149452428043014,cluster_14
3804373182872425732,cluster_14
3904215820504773670,cluster_14
407189111992294848,cluster_14
4085060593638238679,cluster_14
4158578655165217156,cluster_14
4236192850971070325,cluster_14
4601775921314168307,cluster_14
4682005576274628901,cluster_14
5232297699116252025,cluster_14
52820421859367909,cluster_14
5426385402093454993,cluster_14
5634082806415916488,cluster_14
5659821744448017138,cluster_14
5793875856278101412,cluster_14
5817479820787697469,cluster_14
5856083452322781078,cluster_14
5872836723217957611,cluster_14
6035891279287947015,cluster_14
6061899783567667272,cluster_14
611912665747204542,cluster_14
6199312874368858814,cluster_14
6254830911583912740,cluster_14
6268082531452872448,cluster_14
6531732130560249312,cluster_14
681299423853362234,cluster_14
6819923773371912569,cluster_14
6832717862914258295,cluster_14
686391848143935111,cluster_14
692731771145079725,cluster_14
7095126847407180922,cluster_14
7485118116045359245,cluster_14
7669545249509359810,cluster_14
7721147826337619749,cluster_14
7916873495750030283,cluster_14
799850027900700292,cluster_14
8030553191626051949,cluster_14
8104059464448373230,cluster_14
8111655215769241650,cluster_14
8189261591248036731,cluster_14
8413667147306870290,cluster_14
8433169429644591234,cluster_14
8529089753835236414,cluster_14
9341219008831684460,cluster_14
9360044252150152476,cluster_14
9371874078925405186,cluster_14
9835255544296372487,cluster_14
9949535053986008875,cluster_14
13692767756218937462,cluster_15
5409434068665624106,cluster_15
10125178128659440683,cluster_16
10180673204818240864,cluster_16
1033272544384259020,cluster_16
10510586749145280892,cluster_16
10536134137053835517,cluster_16
10720629877409613240,cluster_16
10769092019676523314,cluster_16
1082276561786146485,cluster_16
10831511439934288249,cluster_16
10907243932155534013,cluster_16
1106589424885202630,cluster_16
11100966859069444291,cluster_16
1132763156359098799,cluster_16
12033201083383841727,cluster_16
12356694715351174590,cluster_16
12378875764482869076,cluster_16
12459145051171834792,cluster_16
12483684826548131086,cluster_16
12548534343478322862,cluster_16
12549079103310200490,cluster_16
12620560318230596214,cluster_16
12825435631785292006,cluster_16
12900325207421115598,cluster_16
12964705460123532546,cluster_16
12983327418930299915,cluster_16
13002581546063157269,cluster_16
13520006562015986200,cluster_16
13701706385213083370,cluster_16
13735509822956982940,cluster_16
13995450833648613244,cluster_16
14009972445053341356,cluster_16
14119247506798375543,cluster_16
14195798012845331768,cluster_16
14284854560807870766,cluster_16
14334417303934119011,cluster_16
1443745962076280648,cluster_16
1461699196221936164,cluster_16
14809297529422955602,cluster_16
14956518698861016093,cluster_16
15307492862635004946,cluster_16
15529269308811042713,cluster_16
15679776075632411519,cluster_16
15758872543590403820,cluster_16
1597589744792049737,cluster_16
16002639211069954532,cluster_16
16018864494356482945,cluster_16
16031963964259191392,cluster_16
16190334296727482968,cluster_16
16291136741268835608,cluster_16
16293649443005276932,cluster_16
16300544534067480196,cluster_16
16534787040461240036,cluster_16
16578699589789070141,cluster_16
16721582987727532831,cluster_16
17025002794780957035,cluster_16
17029451225897986529,cluster_16
17059628620973811686,cluster_16
17471046855131083038,cluster_16
17785868430305932152,cluster_16
17824238131192524551,cluster_16
17867328775591262471,cluster_16
17917544134288795200,cluster_16
17988000691974087390,cluster_16
18204135652648287591,cluster_16
18237891795503686853,cluster_16
18295135436393546342,cluster_16
2068142076729009845,cluster_16
2405711938088756473,cluster_16
2924328855628448768,cluster_16
2938670690719835587,cluster_16
3001172154752244016,cluster_16
3414799180722390810,cluster_16
3665916994727894679,cluster_16
3679721667829709899,cluster_16
3745365604979242343,cluster_16
3752918968099505424,cluster_16
3789305745955266600,cluster_16
3808650322611254542,cluster_16
3811324098199827444,cluster_16
3926581287077447173,cluster_16
4239304681796700394,cluster_16
424753787163772705,cluster_16
4604257830856031808,cluster_16
4738958301373951619,cluster_16
4768752015748607570,cluster_16
4952354108937565349,cluster_16
5002972119370492964,cluster_16
5454414025870033644,cluster_16
5497219959091367232,cluster_16
5698875869970760451,cluster_16
5741989226584421209,cluster_16
5877638524073945959,cluster_16
591431790224110927,cluster_16
6103357533871257721,cluster_16
6277889960383746301,cluster_16
6379182828467310578,cluster_16
6475215093998840989,cluster_16
6527056255122146449,cluster_16
661312878524932508,cluster_16
6709154101777055025,cluster_16
694789543364614417,cluster_16
7120019856664490846,cluster_16
7245382200468302988,cluster_16
737016369767499803,cluster_16
7388136817122282932,cluster_16
7554255318690611106,cluster_16
7682596807437363506,cluster_16
7727040543679271120,cluster_16
8011848363024736565,cluster_16
8029025889543866738,cluster_16
8210671805824505652,cluster_16
8271396729736711015,cluster_16
8290333995674250242,cluster_16
8435722751652918341,cluster_16
8459071315082196712,cluster_16
8636701429771719915,cluster_16
8927738229600327538,cluster_16
9077197157425734581,cluster_16
9237389510376145308,cluster_16
9238572463688237724,cluster_16
943697908240637426,cluster_16
9569966429759431951,cluster_16
9611153333552607928,cluster_16
9659244835144993206,cluster_16
9988098868448036349,cluster_16
10034419136200140977,cluster_17
100806003885460899,cluster_17
10085187031364567732,cluster_17
10095751637087164852,cluster_17
10128616360973218654,cluster_17
10180008394097512641,cluster_17
10218332378316991641,cluster_17
10312601692560389292,cluster_17
10384193900428482971,cluster_17
10403069136214306448,cluster_17
10410243838259707599,cluster_17
10417666969093826248,cluster_17
1045152873901050889,cluster_17
10519084482696130448,cluster_17
10599756471636280704,cluster_17
10757158465538703262,cluster_17
10767818223219656370,cluster_17
11217972445106776159,cluster_17
11236505542848234363,cluster_17
11245694895916293975,cluster_17
11296599859556964121,cluster_17
11444412891074851175,cluster_17
11465432741240714956,cluster_17
11513682788202468004,cluster_17
11631019614561851921,cluster_17
11650571445250913821,cluster_17
11701570333031828662,cluster_17
11809987429485321380,cluster_17
11937925569970402724,cluster_17
12194168686413623509,cluster_17
12324366531979947172,cluster_17
12333043201658808870,cluster_17
12559632577618501786,cluster_17
12605566723361371779,cluster_17
12698120626178787798,cluster_17
12797302122784285788,cluster_17
12842983723495271763,cluster_17
12998520220097806359,cluster_17
13132413412357804953,cluster_17
13264174119596970726,cluster_17
13281978755658715977,cluster_17
13387553767579244607,cluster_17
13454924877331804507,cluster_17
13487992794299779972,cluster_17
13514333115125503584,cluster_17
13538186904303506322,cluster_17
13541166908856739722,cluster_17
13612651455884561119,cluster_17
13709418643669145046,cluster_17
13802557398096943803,cluster_17
13843470377013833379,cluster_17
13938508830220215404,cluster_17
14036995412051150038,cluster_17
14071072313745828856,cluster_17
14078915225533081525,cluster_17
1408631803530608089,cluster_17
14102179157773279881,cluster_17
14102705198087274744,cluster_17
14170893943509105009,cluster_17
14387524118248384149,cluster_17
14470013085430172903,cluster_17
14493478170222181887,cluster_17
14548322117941714482,cluster_17
1463632710523204819,cluster_17
14818178442812761014,cluster_17
14970551708845786624,cluster_17
15007685808742578511,cluster_17
15010792378263963204,cluster_17
15019279765689704405,cluster_17
15055870186816676715,cluster_17
15077615178347866537,cluster_17
1507970857013961082,cluster_17
15233617869370138178,cluster_17
15279992757412310077,cluster_17
15310403442198593402,cluster_17
15323005463866733777,cluster_17
15351501751774520838,cluster_17
15394062985489874311,cluster_17
15403409880037985440,cluster_17
15571074399695021617,cluster_17
15578365962553250009,cluster_17
15617895238726034340,cluster_17
15646933991011147295,cluster_17
15683324321494856547,cluster_17
15933307988880993654,cluster_17
15977050591160827378,cluster_17
16014534495500305398,cluster_17
1601555773710643291,cluster_17
16263370011730364611,cluster_17
16364031494143464865,cluster_17
16439401474246188712,cluster_17
16581091013297726495,cluster_17
16698923378758587151,cluster_17
16796193026761706388,cluster_17
1681242962421456431,cluster_17
1685580036327455131,cluster_17
16953346671795295053,cluster_17
1719443134655235649,cluster_17
172491082008330179,cluster_17
17305652308847129343,cluster_17
17335762583691295495,cluster_17
17384373640365890267,cluster_17
17427369759857269478,cluster_17
17478333997764176162,cluster_17
17579511326238686693,cluster_17
17627949849774160568,cluster_17
17642296476094694350,cluster_17
17762583947593353180,cluster_17
1777227677019661798,cluster_17
17789956001768357631,cluster_17
18001579396181061572,cluster_17
18005127221031086846,cluster_17
18332916231833259006,cluster_17
18392028122632329470,cluster_17
18409785248149866899,cluster_17
1921670448782067884,cluster_17
2169141948394622517,cluster_17
2229183722422786714,cluster_17
2273234082020975874,cluster_17
2322425632173465311,cluster_17
2331679903562196942,cluster_17
2344113627417379126,cluster_17
2448512704079532421,cluster_17
2457016693701574520,cluster_17
2533053673897301226,cluster_17
2694823920036832357,cluster_17
2701004315370922774,cluster_17
27571806797653109,cluster_17
2975142130943723358,cluster_17
3058003118740755422,cluster_17
3073622952512552075,cluster_17
3132499402403433279,cluster_17
3238547601620301243,cluster_17
3306804772726948727,cluster_17
3320825693038097939,cluster_17
3472651404254455652,cluster_17
3549449991443500958,cluster_17
3568841662870852141,cluster_17
3583815641843563968,cluster_17
3691640215258233729,cluster_17
3710380160598594555,cluster_17
3730037858728424969,cluster_17
3882646622888967567,cluster_17
3916500022583386397,cluster_17
3953278916042790332,cluster_17
4181295907031666242,cluster_17
4231242315478276998,cluster_17
4271634669432819935,cluster_17
4292473708811493047,cluster_17
4448138370651009846,cluster_17
4493802271563317357,cluster_17
4643381749236242814,cluster_17
4817005062883058279,cluster_17
4857569243331087661,cluster_17
4868974503364837453,cluster_17
4888954885337625780,cluster_17
4913698148193857427,cluster_17
5050095081409705624,cluster_17
5055397038251666966,cluster_17
5135246704787315742,cluster_17
5391266129997706194,cluster_17
5550350517008248556,cluster_17
565932379929721503,cluster_17
5686877871864252269,cluster_17
5729591228383251463,cluster_17
5751433728783180602,cluster_17
5811059814893619242,cluster_17
6048672379620343379,cluster_17
6082099286708421721,cluster_17
6131595700602303537,cluster_17
618229392381069627,cluster_17
6185196751890834221,cluster_17
62315487069870637,cluster_17
6241757261059664963,cluster_17
630966937780501088,cluster_17
6395615772569039770,cluster_17
6582104604854025885,cluster_17
6617580935362905149,cluster_17
6790352047403043854,cluster_17
6963333416934200590,cluster_17
6964705143034836330,cluster_17
7205858750961222624,cluster_17
7265763685131412282,cluster_17
7466383170426427109,cluster_17
7771866893402839022,cluster_17
7860474449687203076,cluster_17
8061922571664666928,cluster_17
8252678314148379356,cluster_17
851490798994421960,cluster_17
8561977662563356360,cluster_17
8565227402951967779,cluster_17
8596383674765762071,cluster_17
8598075554344627653,cluster_17
8794508667264471469,cluster_17
8854237036299653150,cluster_17
9026763316266219369,cluster_17
9080017607929741106,cluster_17
9165599623734267755,cluster_17
9196728957872485899,cluster_17
9224462921060294257,cluster_17
9251434329886023825,cluster_17
9306811654218281795,cluster_17
9345738656116700696,cluster_17
9374149979134464308,cluster_17
9374212723693714489,cluster_17
9396300846728522177,cluster_17
9808185594771803377,cluster_17
9857586291473746592,cluster_17
9964581915479320926,cluster_17
10073374695675195041,cluster_18
10077531788404171955,cluster_18
10091798092201137757,cluster_18
10170168169782848403,cluster_18
10336310008021883633,cluster_18
10409377128979302097,cluster_18
10442868337425228728,cluster_18
10518649623377477005,cluster_18
10684971523164505361,cluster_18
10804018812178427,cluster_18
11088331091637739736,cluster_18
11156688332191204127,cluster_18
11158829398231542327,cluster_18
11161613320277155201,cluster_18
11201709417105563149,cluster_18
11313532879772291217,cluster_18
1136431182422403734,cluster_18
11399718613455284782,cluster_18
11424803915299736132,cluster_18
11479371178888963477,cluster_18
11562725430992816467,cluster_18
12018363234603814409,cluster_18
12102045416226365492,cluster_18
12115868830672941514,cluster_18
12180532909584443170,cluster_18
12192708913345900636,cluster_18
12197754767641080291,cluster_18
12239118234690442217,cluster_18
12335902963869997160,cluster_18
1268126512589097632,cluster_18
12745600912263993432,cluster_18
12747435630703804371,cluster_18
12808779107195514052,cluster_18
12873406961246267248,cluster_18
12901817071638607336,cluster_18
1297640199759580981,cluster_18
12996318645671853501,cluster_18
13188644659143318844,cluster_18
13209866054188241332,cluster_18
13297075007985218544,cluster_18
13350977523456302718,cluster_18
1345637708724328021,cluster_18
13472053400746735129,cluster_18
13715523730533393541,cluster_18
13757715299898443399,cluster_18
13811675474225306280,cluster_18
14091938816783367838,cluster_18
14124813423892560492,cluster_18
14131088454697266015,cluster_18
14136000840732541755,cluster_18
14157150987876435157,cluster_18
1420167460010044414,cluster_18
14238713486319936825,cluster_18
14243278788929986312,cluster_18
14308667855167736001,cluster_18
14531151609909875317,cluster_18
14573883420252720351,cluster_18
14616994079524861520,cluster_18
14652342528123747940,cluster_18
14737914618330968590,cluster_18
14804871600879534479,cluster_18
14811517317805883603,cluster_18
14936954362731732171,cluster_18
14950383042883884037,cluster_18
14962373858169101894,cluster_18
1519695048939856393,cluster_18
15295385993348591939,cluster_18
15329360345373035200,cluster_18
15458876101223422182,cluster_18
15467357398555530809,cluster_18
15571206939873185465,cluster_18
15639448803027115071,cluster_18
15742639515389762123,cluster_18
15746240846518305493,cluster_18
15750445374489763756,cluster_18
15842221163824379438,cluster_18
15915535943185623381,cluster_18
15950531563055988888,cluster_18
16028947054513613786,cluster_18
16044528354313328080,cluster_18
16159266503413934208,cluster_18
16354043832229263175,cluster_18
16406922084604015288,cluster_18
16472003381815097179,cluster_18
16524480890148777258,cluster_18
16579413583343421133,cluster_18
16773018624417580405,cluster_18
16776739012545938506,cluster_18
16834609948051030466,cluster_18
1685287554092345086,cluster_18
16862856317339348888,cluster_18
16949501897722708449,cluster_18
16962614270757586372,cluster_18
17047722483742719133,cluster_18
17122367192171225798,cluster_18
17200291698093118384,cluster_18
17212279466135196434,cluster_18
17212417755758625025,cluster_18
17281937726608907879,cluster_18
1731776542053137906,cluster_18
17462697021639515053,cluster_18
17801096005401634323,cluster_18
17860613120075037916,cluster_18
18009792703423426916,cluster_18
18221535444422104682,cluster_18
18398826554207838710,cluster_18
18420020370278857098,cluster_18
1889410854497165920,cluster_18
2007307559682453073,cluster_18
2031372697351106147,cluster_18
2031839971099595066,cluster_18
2045797967269461543,cluster_18
2078354433595737306,cluster_18
2265057675807179107,cluster_18
2598126596815446008,cluster_18
2616087171702092083,cluster_18
2925368302576164562,cluster_18
3027867279823809980,cluster_18
3115131244831757541,cluster_18
3323291192355758555,cluster_18
3394246914145950485,cluster_18
3465133350222010088,cluster_18
3471817784111545369,cluster_18
360387477899682364,cluster_18
367006227615889139,cluster_18
3794543568391124528,cluster_18
3817613710303195720,cluster_18
3897869488977057808,cluster_18
3924638339823368503,cluster_18
4008944473807450284,cluster_18
4126071778382524320,cluster_18
4167285894747599302,cluster_18
4216851028752886948,cluster_18
4237685746205380153,cluster_18
4245442930409072327,cluster_18
4288955810838243556,cluster_18
4302208918855472810,cluster_18
4376735585474119733,cluster_18
4525410663521352849,cluster_18
4644674740616539583,cluster_18
4718723093591756570,cluster_18
4833419456096407485,cluster_18
4855052580104617732,cluster_18
4906134811145591306,cluster_18
4930578460801027028,cluster_18
4958416638630567355,cluster_18
4958510500078331546,cluster_18
5076827824617008480,cluster_18
5086522166501459092,cluster_18
5115905372582335150,cluster_18
5262560325283750389,cluster_18
5317386002009816611,cluster_18
5422388413748473180,cluster_18
546554501200843608,cluster_18
5634128423762581424,cluster_18
5650512677834171157,cluster_18
5699076172906321703,cluster_18
5717503026522312809,cluster_18
5804450475103323658,cluster_18
5810819831775078014,cluster_18
588494338106673869,cluster_18
5970817075528973816,cluster_18
6001961789001459732,cluster_18
6021112993844169726,cluster_18
6112626601395371770,cluster_18
6135173236296804098,cluster_18
6143492333315282877,cluster_18
6341481928631994447,cluster_18
6448039391866718593,cluster_18
6505731143943123404,cluster_18
6620695913127402213,cluster_18
677465325591948639,cluster_18
6843407012615055951,cluster_18
687097888574164795,cluster_18
6927098452663023852,cluster_18
7168688696804471384,cluster_18
7170954801865985379,cluster_18
719906686005858408,cluster_18
7231487030778299756,cluster_18
7253131049787130051,cluster_18
750164702306993685,cluster_18
7630201461892362004,cluster_18
7920215758539242081,cluster_18
796654663941535986,cluster_18
7985859643411065363,cluster_18
804991942172533432,cluster_18
8170422642826468529,cluster_18
8265835489385247460,cluster_18
8269802364554518783,cluster_18
8271237500911866523,cluster_18
8288442408367124376,cluster_18
8293696047040425199,cluster_18
8464176084820668324,cluster_18
8504173173307060493,cluster_18
8512399830744403644,cluster_18
8626981391432756412,cluster_18
8733602798063566484,cluster_18
8786053605070483377,cluster_18
8855796613301181443,cluster_18
9012906379711983914,cluster_18
9021911849184547575,cluster_18
9080311622185536573,cluster_18
913350279723007072,cluster_18
9184259479484942894,cluster_18
9187696826596625642,cluster_18
9231417090891552606,cluster_18
92850473685996574,cluster_18
9294304926271629141,cluster_18
9298176423949979630,cluster_18
9425992350178821193,cluster_18
9521290638390631886,cluster_18
9591211465498521695,cluster_18
9694392744493244899,cluster_18
9788442190487526583,cluster_18
9834972443896695184,cluster_18
9888752993132991649,cluster_18
9996529665569768055,cluster_18
10052354173489468794,cluster_19
10141684346765390034,cluster_19
1017956974268296986,cluster_19
10475727078906169513,cluster_19
10595525119081236866,cluster_19
10792876355891825580,cluster_19
10849099895963769887,cluster_19
11082732799293862551,cluster_19
11110883974380597567,cluster_19
11111208312624184368,cluster_19
1125466186184492145,cluster_19
1129507680009955549,cluster_19
11353805114495240458,cluster_19
11599426646256363056,cluster_19
11742705014045574459,cluster_19
11809954950255382587,cluster_19
11993226331533794956,cluster_19
12322300221778411806,cluster_19
12560728220718045670,cluster_19
12755571193643798546,cluster_19
12942762636427326193,cluster_19
12987643373710549159,cluster_19
13000485117227249830,cluster_19
1313083356731197732,cluster_19
13163049052274949485,cluster_19
13201914188635956939,cluster_19
13357310752414389940,cluster_19
13526318875099861559,cluster_19
13673270012363628805,cluster_19
13803264345997616284,cluster_19
13805141168495648278,cluster_19
13883310992637286090,cluster_19
1388473780566419421,cluster_19
14125148913065625271,cluster_19
14188096594654630302,cluster_19
14194025750542645885,cluster_19
14293635553820072978,cluster_19
14312805617128494349,cluster_19
14372599001576912449,cluster_19
14506051603799654149,cluster_19
14746934902277713627,cluster_19
14905066672902908909,cluster_19
14945575066112266321,cluster_19
15024823816928780513,cluster_19
15050789177662334843,cluster_19
15054386715540535933,cluster_19
15247366081589207175,cluster_19
15363661417119888122,cluster_19
15643164182507727305,cluster_19
15667772749881296927,cluster_19
15871782002220462006,cluster_19
15892307735527099571,cluster_19
1612610787335761916,cluster_19
16208311989040577595,cluster_19
16267550403570766814,cluster_19
16361409678837239306,cluster_19
16497363589291018479,cluster_19
16668055465750114078,cluster_19
16709594930448937194,cluster_19
1680643456844799731,cluster_19
17066363331500623274,cluster_19
17112642914500835370,cluster_19
17431567436151017304,cluster_19
175777696733265162,cluster_19
17599971786799452899,cluster_19
17634304322317853770,cluster_19
17775422309105642734,cluster_19
17936848749381814653,cluster_19
18019951091362365747,cluster_19
18092952104975587934,cluster_19
18248436183714582090,cluster_19
1830687936889241790,cluster_19
18335723739235566595,cluster_19
1998598879626076185,cluster_19
2030384657188985831,cluster_19
2087130243055272255,cluster_19
2138640836273235629,cluster_19
2487735690591812407,cluster_19
2769780956805169234,cluster_19
3010018501445864454,cluster_19
3370149683523492009,cluster_19
3396127043984586308,cluster_19
3478141851684163345,cluster_19
3481371138197900395,cluster_19
3886678293703687254,cluster_19
4016258716692886576,cluster_19
4113237541748422691,cluster_19
4130488188257510925,cluster_19
4198514857115189463,cluster_19
4204433861432270255,cluster_19
4466841077812663739,cluster_19
4474074537124114232,cluster_19
4508232563996210306,cluster_19
4614280540071092657,cluster_19
4620353556217000114,cluster_19
4680149909212987375,cluster_19
5184770856301135875,cluster_19
5224971538896883532,cluster_19
526067242247637048,cluster_19
528300823321994080,cluster_19
5299876180611600261,cluster_19
5406628408729203179,cluster_19
5448237745132577278,cluster_19
5537075733082245238,cluster_19
5557904799144361742,cluster_19
5565718144312255152,cluster_19
5788273518645264919,cluster_19
6029441311751596562,cluster_19
6440289355233621649,cluster_19
6466033156322077818,cluster_19
6558907174290730244,cluster_19
6646315855972168497,cluster_19
666784094547308947,cluster_19
6760466754352055696,cluster_19
6900169683567711337,cluster_19
7064975454876812311,cluster_19
7144861813317058461,cluster_19
7281330099788241207,cluster_19
7413755519048377260,cluster_19
7558478327376186099,cluster_19
7635477262231797052,cluster_19
7726143292814192679,cluster_19
7769571037157001485,cluster_19
7784648846559701848,cluster_19
7798545677896270655,cluster_19
7909302268987254561,cluster_19
8149848137032773702,cluster_19
825346763454219780,cluster_19
8254030139065847139,cluster_19
8453363093744180762,cluster_19
8537181835018869339,cluster_19
8659065531882048189,cluster_19
8838596089287095910,cluster_19
890739496614352734,cluster_19
8951477458262415517,cluster_19
8997503232571645656,cluster_19
9128793561773045131,cluster_19
9223691514971112569,cluster_19
926054140729034357,cluster_19
9423428488242469971,cluster_19
9501565522706452881,cluster_19
1039970613745089403,cluster_2
10505266231422344623,cluster_2
10953190597426314393,cluster_2
11164932838147839528,cluster_2
11248737596075859130,cluster_2
11378784601630462282,cluster_2
12041720683993072289,cluster_2
12099124969996000964,cluster_2
12502877680357398973,cluster_2
12587270257319630916,cluster_2
12885730130114820532,cluster_2
13414230186547458348,cluster_2
13565907153840090809,cluster_2
13741566418719621391,cluster_2
14039157920499124766,cluster_2
14237037018328439074,cluster_2
14275148803028559914,cluster_2
14325000755394830639,cluster_2
15370467398976568081,cluster_2
15509718879398345839,cluster_2
15641646236531906622,cluster_2
16020348735820119113,cluster_2
1627366137620738905,cluster_2
16926580501549494844,cluster_2
17002679282127013553,cluster_2
17242010621095719455,cluster_2
17245773686155480189,cluster_2
17685312631377268017,cluster_2
17699008329227863649,cluster_2
17747353104630667628,cluster_2
17819264440466067763,cluster_2
17951991310908783931,cluster_2
2067412236808682370,cluster_2
2291354825301642310,cluster_2
2327843946163501027,cluster_2
2343899442700193473,cluster_2
2427794974867915448,cluster_2
2439583203791931326,cluster_2
2500744820651780493,cluster_2
3018141881510869073,cluster_2
440258192472558102,cluster_2
4824259793389259280,cluster_2
6620157225611754664,cluster_2
6716096723270982629,cluster_2
7176407668130367460,cluster_2
7353008532465742054,cluster_2
7361805462397093753,cluster_2
7690174311545339591,cluster_2
7695069556257955150,cluster_2
7823246989907374072,cluster_2
7883459568616042557,cluster_2
8132759621826780913,cluster_2
10295233321234276279,cluster_3
10321617037000281835,cluster_3
10906041081221340913,cluster_3
10936519631496428897,cluster_3
1112314673478359952,cluster_3
11323629763313006565,cluster_3
11357952081426144531,cluster_3
11440578415082185055,cluster_3
11508354802340356506,cluster_3
11900774790872058056,cluster_3
122242516339706271,cluster_3
1242042051469008189,cluster_3
1334838097417004296,cluster_3
13374046781871015102,cluster_3
13852758152930042136,cluster_3
14052559293328317208,cluster_3
14068958142720419651,cluster_3
14107309009213308714,cluster_3
14573514632983684472,cluster_3
15148206418611626042,cluster_3
15490365478803579889,cluster_3
15585551411098703061,cluster_3
15597532409425089518,cluster_3
15678636929960320920,cluster_3
15896853397104248049,cluster_3
16034955905525115588,cluster_3
16193247369142027114,cluster_3
16269141836775458549,cluster_3
16551750439037160439,cluster_3
17498547069606860305,cluster_3
2629693746945374402,cluster_3
2679391325890811688,cluster_3
282930331450391645,cluster_3
2831871842964514151,cluster_3
290962742673055464,cluster_3
3444918934044177940,cluster_3
4112691716919482704,cluster_3
4371937631052350241,cluster_3
464501348929774638,cluster_3
4668006088449586240,cluster_3
4814098548291703178,cluster_3
5155935045240243174,cluster_3
609221492314629032,cluster_3
6655831389321081269,cluster_3
7017605756412474724,cluster_3
7052882684292661822,cluster_3
7060767109073239408,cluster_3
7208335951016517235,cluster_3
886866568339155831,cluster_3
8898296354341732813,cluster_3
9204787878529628107,cluster_3
9322944291888777528,cluster_3
9351398938098645203,cluster_3
9483720236569009187,cluster_3
9598336090702663540,cluster_3
9642005408759627169,cluster_3
9749394677207472296,cluster_3
9796105146028118860,cluster_3
10115598100682440344,cluster_4
10817527747831217222,cluster_4
11791942462951058547,cluster_4
11999618417699427738,cluster_4
1543792562557686356,cluster_4
15655647274084769910,cluster_4
1580088864944383124,cluster_4
16552886016124456905,cluster_4
17105159711826496736,cluster_4
1814992541893123784,cluster_4
2739512928225987008,cluster_4
2969285140175107808,cluster_4
4129894399719845907,cluster_4
520635609229634137,cluster_4
